43,4,61,9.31
45,7,77,1.04
46,3,63,1.11
47,5,45,70.931
48,4,68,168.741
49,4,63,0.011
50,6,63,0.817
53,4,61,0.011
54,6,60,126.076
55,8,71,0.345
56,7,56,0.442
57,4,57,19.425
58,5,62,0.114
60,4,57,0.34
62,4,54,10.177
63,3,67,0.012
64,6,49,1.46
66,5,51,0.124
67,5,62,38.032
69,6,59,15.116
70,4,51,1.583
71,6,67,0.966
72,6,57,0.011
73,4,77,0.107
74,5,58,54.153
75,7,79,0.278
76,4,68,37.268
77,5,75,0.059
78,4,58,0.582
80,4,72,0.865
81,4,69,0.137
82,5,58,1.872
84,3,62,0.663
85,4,58,3.751
86,4,76,4.251
88,6,70,4.905
91,3,76,0.001
92,3,62,29.746
95,5,61,18.057
96,4,72,0.128
97,6,53,2.766
98,7,57,3.143
99,7,76,1.52
100,5,70,1.658
102,8,64,1.299
103,5,65,0.326
105,5,66,3.431
106,5,56,1.388
107,3,71,0.125
108,4,65,4.47
109,5,61,2.464
110,6,55,23.539
111,4,67,0.019
112,5,52,89.42
113,4,68,0.014
114,6,56,0.456
115,4,48,1.063
116,7,46,50.378
117,3,68,0.406
118,6,56,3.579
119,4,72,0.089
120,3,73,0.026
122,6,63,0.848
123,3,71,24.971
124,6,63,0.45
125,5,55,5.333
126,4,60,0.022
127,4,66,3.911
128,5,73,18.26
129,5,71,0.13
131,7,64,1.676
132,5,71,2.057
134,5,74,2.4
135,6,64,0.401
136,6,49,12.336
137,3,70,2.337
139,6,46,40.836
140,7,54,269.183
141,7,66,1.908
142,6,54,9.869
143,6,62,13.543
144,5,69,0.026
145,5,57,1.351
146,7,73,0.782
147,5,61,2.577
148,5,66,24.602
149,4,43,140.621
150,3,77,1.115
151,4,63,2.166
152,4,49,217.066
154,7,60,0.065
155,6,66,6.982
156,6,59,0.102
157,6,50,3.995
158,4,59,4.77
160,5,72,7.689
161,3,62,2.78
162,7,64,5.549
163,5,64,0.241
164,6,60,13.43
166,6,74,2.458
167,8,47,165.489
168,5,60,5.519
169,5,62,2.687
170,7,58,1.093
172,6,67,0.611
173,4,60,2.254
174,4,83,0.04
175,3,60,0.075
176,4,52,11.296
177,4,64,0.096
178,8,58,2.045
179,4,71,0.02
181,4,60,1.601
182,6,53,9.953
183,6,77,0.739
184,5,66,0.222
187,6,60,1.085
188,4,79,0.076
189,4,60,0.06
190,8,84,1.608
191,6,78,0.776
192,5,60,2.902
193,5,53,0.113
194,4,51,0.092
195,3,73,0.153
196,7,62,84.542
197,6,45,63.324
198,4,64,0.193
199,4,70,0.032
